2020-04-07,957881303,WCRS,WESTERN CAPITAL RESOURCES INC
2016-09-26,957881303,WCRSD,WESTERN CAPITAL RESOURCES INC
2020-07-17,958102105,WDC,WESTERN DIGITAL CORP
2013-07-05,958211203,WFSTF,WESTERN FOREST PRODS INC (CANA
2019-02-04,958254104,WES,"WESTERN GAS PARTNERS, LP"
2020-07-31,958435109,SBI,WESTERN INTER MUNI FD INC COM
2015-02-11,958619108,WTLC,WESTERN METALS CORPORATION
2020-07-29,958669103,WES,WESTERN MIDSTREAM PARTNERS L P
2020-07-31,958892101,WNEB,WESTERN NEW ENG BANCORP INC CO
2017-06-09,959319104,WNR,"WESTERN REFINING, INC."
2013-10-18,959590209,WSEG,WESTERN STANDARD ENERGY CORP.
2020-07-31,959802109,WU,THE WESTERN UNION COMPANY
2019-01-29,959907205,WTCRD,WESTERN TROY CAP RES (CANADA)
2018-05-30,960224103,WFGPY,WESTFIELD CORPSPONSORED ADR RE
2020-07-31,960350106,WTHVF,WESTHAVEN GOLD CORP COM (CAN)
2020-07-10,960354108,WTHVF,WESTHAVEN VENTURES INC ORD SHS
2020-07-15,960354108,WTHVFXXXX,WESTHAVEN VENTURES INC ORD SHS
2020-07-28,960413102,WLK,WESTLAKE CHEMICAL CORPORATION
2020-07-27,960417103,WLKP,WESTLAKE CHEM PARTNERS LP COM
2020-03-06,960563104,WSLFF,WESTLEAF INC COM (CANADA)
2020-03-10,960563104,WSLFFXXXX,WESTLEAF INC COM (CANADA)
2013-08-20,960568103,WSTN,WESTLIN CORP
2019-08-27,960878106,WLBAQ,WESTMORELAND COAL CO
2015-01-27,960878304,WLBPZ,WESTMORELD COAL DP(RP1/4 CVA
2020-07-24,960908309,WPRT,WESTPORT FUEL SYSTEM INC COM
2020-07-28,961148509,WNGRF,WESTON GEORGE LTD
2020-07-31,961214301,WBK,WESTPAC BANKING ADS 1 ORD SH
2013-10-31,961534104,WFSC,WESTSTAR FINANCIAL SERVICES CP
2019-04-16,961684107,WWR,WESTWATER RES INC COM STK (DE)
2020-07-31,961684206,WWR,WESTWATER RES INC COM NEW (DE)
2020-07-30,961765104,WHG,WESTWOOD HLDGS GROUP INC.
2015-12-10,961840105,WTSLQ,WET SEAL INC CL-A
2020-07-21,962149100,WEYS,WEYCO GROUP INC
2020-07-31,962166104,WY,WEYERHAEUSER COMPANY
2016-06-15,962166872,WYPRA,WEYERHAEUSER COMP PREF CONV SE
2020-07-13,962257408,WARFY,WHARF HOLDINGS LTD ORD UNSPONS
2020-07-31,962879102,WPM,WHEATON PRECIOUS METALS CORP C
2017-03-30,963025101,WHLR,WHEELER REAL ESTATE INVT TR
2017-04-04,963025101,WHLRXXXX,WHEELER REAL ESTATE INVT TR
2015-09-29,963025119,WHLRW,WHEELER REAL ESTATE INVEST TRT
2014-12-30,963025309,WHLRP,WHEELER REAL ESTATE INVEST TRT
2020-07-31,963025606,WHLRD,WHEELER REAL ESTATE INVT TR IN
2020-07-31,963025705,WHLR,WHEELER REAL ESTATE INVT TR IN
2020-07-31,963271200,WHLKY,Wheelock & Co Ltd Hkd .50 Ord
2020-07-29,963320106,WHR,WHIRLPOOL CORPORATION
2017-10-23,963410105,WTBCY,Whitbread PLC Unsponsored ADR
2013-02-06,963766100,WITD,"WHITE DENTAL SUPPLY, INC. COMM"
2017-01-19,963802103,WECFY,White Energy Co Ltd Sponsored
2020-01-09,963805106,AWAW,WHITE FOX VENTURES INC
2020-07-22,964046106,TNMLF,WHITE METAL RES CORP ORD SHS (
2019-09-19,964109102,WMTM,WHITE MOUNTAIN TITANIUM CORP
2020-07-30,966084204,WSR,WHITESTONE REIT COM SHS BEN IN
2017-04-13,966244105,WWAV,WHITEWAVE FOODS CO COM(DE)
2013-09-16,966244204,WWAVB,THE WHITEWAVE FOODS COMPANY CL
2017-11-09,966387102,WLL,WHITING PETROLEUM CORP
2017-11-10,966387102,WLLXXXX,WHITING PETROLEUM CORP
2013-06-27,966387201,WLLPRA,WHITING PETROLEUM CORPORATION
2020-07-31,966387409,WLL,WHITING PETE CORP COM NEW
2020-06-23,966388100,WHZT,WHITING USA TR II TR UNIT (DE)
2015-10-01,966389108,WHXT,WHITING USA TRUST I UNITS OF B
2017-08-29,966837106,WFM,WHOLE FOODS MKT INC
2014-01-02,966849101,WUFG,WHY USA FIN'L GROUP INC
2013-10-16,967573106,ZWBC,WIDEBAND CORPORATION
2020-07-31,967590100,WYY,WIDEPOINT CORP
2020-07-22,967662107,WBRBY,WIENERBERGER BAUST AKTIENG ADR
2017-10-12,967668203,WFWL,"Wifi Wireless, Inc. New Common"
2020-07-28,968077206,WBRE,WILD BRUSH ENERGY INC COM STK
2018-05-08,968080101,WILD,WILD CRAZE INC COM STK (NV)
2015-06-04,968102103,WLDVF,Wildcat Silver Corporation Ord
2015-06-12,968102103,WLDVFXXXX,Wildcat Silver Corporation Ord
2014-08-18,968222109,WILS,WILESS CONTROLS INC. COMMON ST
2020-07-31,968223206,JWA,WILEY(JOHN)& SONS INC CL A
2019-11-12,968223305,JWB,WILEY(JOHN)& SONS INC CL B
2014-07-16,968235101,WHLM,WILHELMINA INTL INC COM STK (D
2020-07-30,968235200,WHLM,"WILHELMINA INTERNATIONAL, INC."
2020-07-16,969136100,WVVI,WILLAMETTE VALLEY VINEYRDS INC
2018-05-31,969203108,WGRP,WILLBROS GROUP INC (DE)
2020-07-31,969457100,WMB,WILLIAMS COMPANIES
2013-01-09,969465608,WMCO,"WILLIAMS CONTROLS, INC COM (NE"
2017-05-02,969490101,CWEI,WILLIAMS CLAYTON ENERGY INC
2020-05-21,969493204,WMSI,WILLIAMS INDUSTRIES INC
2020-07-30,969904101,WSM,WILLIAMS-SONOMA INC
2020-07-22,970646105,WLFC,WILLIS LEASE FINL CORP
2020-01-30,971375118,WSCWW,WILLSCOT CORP WTS EXP 9/16/202
2020-06-30,971375126,WSC,WILLSCOT CORP COM STK (DE)
2020-07-29,971378104,WSC,WILLSCOT MOBILE MINI HLDGS COR
2020-07-22,971433107,WLMIY,Wilmar International Ltd Unspo
2013-02-26,972491104,WIBW,WILTON BANK (THE) (CONN)
2014-07-17,972642102,WGMI,WIN GLOBAL MKTS INC COM (NV)
2013-07-22,972817100,WNCH,WINCHESTER INTL RESORTS INC CO
2014-12-23,973146103,WNEA,WIND ENERGY AMERICA INC. COMMO
2020-07-22,973242100,MJXFF,WINDFALL GEOTEK INC COM(CAN)
2020-01-31,973257108,WGEI,WINDGEN ENERGY INC COM STK (US
2014-10-22,974112104,WGHGY,WING HANG BK LTD SPON ADR
2020-07-29,974155103,WING,WINGSTOP INC COM
2018-02-06,974241101,WELX,"WINLAND ELECTRONICS, INC"
2013-03-26,974241101,WEX,"WINLAND ELECTRONICS, INC"
2020-07-23,974250102,WINA,WINMARK CORPORATION
2020-02-20,974259103,WNMLA,WINMILL & CO INC-CL-A
2020-07-28,974637100,WGO,WINNEBAGO INDS INC
2013-07-12,975529108,WIXFF,Winstar Resources Ltd New Comm
2013-01-09,975657107,WPHM,WINSTON PHARMACEUTICALS INC CO
2016-08-04,976391300,FUR,WINTHROP REALTY TRUST SHS BENE
2014-10-14,976391508,FURPRD,WINTHROP RLTY TR PFD SHS BEN I
2015-05-11,976391607,WRT,WINTHROP RLTY TR 7.75% SR NOTE
2020-07-24,976524108,WTT,WIRELESS TELECOM GROUP INC
2017-07-20,976539106,WDSL,WIRELESS DATA SOLUTIONS INC NE
2020-07-31,976656207,WELPM,WISCONSIN ELEC PWR 6% PFD
2020-07-06,976656306,WELPP,WISCONSIN ELEC PWR 3.60%PFD
2015-06-30,976657106,WEC,WISCONSIN ENERGY CORP
2015-07-01,976657106,WECXXXX,WISCONSIN ENERGY CORP
2013-03-08,976826305,WISPRCL,WISCONSIN PWR< 4.50%PFD
2013-01-28,976826503,WISCL,WISCONSIN PWR&LT 4.80%PFD
2013-03-06,976826867,WISLI,WISC PWR & LT 6.5 PFD
2015-07-13,976843201,WIPSO,WISCONSIN PUB SVC 5% PFD
2015-09-11,976843300,WIPSM,WISCONSIN PUB SVC 5.04% PFD
2015-11-06,976843409,WIPSL,WISCONSIN PUB SVC 5.08% PFD
2015-11-06,976843508,WSPBP,WISCONSIN PUB SVC 6.76% PFD
2015-11-13,976843805,WIPSI,WISCONSIN PUBLIC SERVICE CORPO
2015-02-24,977279108,9108PS,WISEMOBI INC
2020-04-15,977287101,WIGBY,WISETECH GLOBAL LTD ADR (AUSTR
2017-09-25,977399104,WWTH,WITH INC
2013-12-27,977427103,WITM,WITS BASIN PRECIOUS MINERALS I
2020-07-31,977819101,WLFDY,WOLFORD AG
2013-01-09,977868207,WOSYD,WOLSELEY PLC SPONSORED ADR (JE
2013-12-02,977868207,WOSYY,WOLSELEY PLC SPONSORED ADR (JE
2013-12-16,977868306,WOSYD,WOLSELEY PLC SPONSORED ADR (JE
2017-08-01,977868306,WOSYY,WOLSELEY PLC SPONSORED ADR (JE
2020-07-28,977874205,WTKWY,WOLTERS KLUWER NV SPONS ADR
2017-09-15,977880103,WBKC,WOLVERINE BANCORP INC COM
2015-07-06,977893106,WOLV,"WOLVERINE EXPLORATION, INC. CO"
2015-04-06,978006104,WLVH,WOLVERINE HLDG CORP COM STK (D
2020-05-12,978086106,WOLV,WOLVERINE TECHNOLOGIES CORP CO
2020-07-28,978097103,WWW,WOLVERINE WORLD WIDE
2016-05-02,978196103,WHHT,WONHE HIGH-TECH INTL INC COM S
2020-06-22,978401107,WDGJY,Wood Group John plc Unsponsore
2020-05-20,978844108,WBQNL,WOODBRIDGE LIQUIDATION TRUST
2019-01-17,978887107,WDBG,WOODBROOK GROUP HLDGS INC
2020-05-11,978887206,WDBG,WOODBROOK GROUP HLDGS INC
2020-06-02,979685104,WDFN,WOODLANDS FINANCIAL SVCS CO
2020-07-29,980228308,WOPEY,WOODSIDE PETE LTD SPONS ADR
2016-03-22,980333108,WSFL,"WOODSTOCK HOLDINGS, INC. COMMO"
2019-06-26,980333207,WSFL,WOODSTOCK HLDGS INC
2020-07-29,980745103,WWD,WOODWARD INC COM
2014-05-16,981063100,WF,WOORI FINANCE HOLDINGS CO LTD
2014-11-07,981063209,WF,WOORI FIN HLDGS CO LTD ADR EA
2020-07-29,981064108,WF,WOORI FINL GROUP INC ADR (KOR)
2014-01-22,981402209,WSTMF,WORKSTREAM INC COM STK (CDA)
2020-07-27,981419104,WRLD,WORLD ACCEPTANCE CORP (DEL)
2013-10-21,981473200,WFSV,"WORLDWIDE FOOD SERVICES, INC."
2020-07-31,981475106,INT,WORLD FUEL SERVICES CORP
2015-09-17,981493109,WLSV,WORLD LOGISTICS SERVICES INC C
2019-08-02,981558109,WP,WORLDPAY INC CL A
2018-01-10,981560105,WPYGY,WORLDPAY GROUP PLC ADR UNSPONS
2019-10-18,981566102,WWII,WORLD WIRELESS INTL
2014-02-14,981579105,WRSPQ,"WORLDSPACE, INC."
2020-07-22,981811102,WOR,"WORTHINGTON IND'S, INC"
2020-07-22,982345100,WISH,WRIGHT INVESTORS' SERVICE HOLD
2020-07-31,982569105,WUHN,"Wuhan General Group (China), I"
2015-11-04,982580102,WUMSY,WUMART STORES INC UNSPON ADR (
2019-04-29,982593105,AITA,WUNONG ASIA PAC CO LTD
2016-01-20,983110107,WYDM,WYNDMOOR INDS INC
2020-07-31,983134107,WYNN,WYNN RESORTS LTD
2019-08-09,983756206,XLRM,XLR Medical Corp. New Common S
2018-12-21,983772104,XOXO,XO GROUP INC COM STK (DE)
2020-07-29,983793100,XPO,"XPO LOGISTICS, INC COM (NEW)"
2020-03-19,983810102,XREG,XR ENERGY INC COMMON STOCK
2014-10-10,983845108,XRSC,XRS CORP COM STK (MN)
2020-07-06,983861105,XSHLF,XS FINL INC COM (CAN)
2020-07-20,983891102,XEBEF,XEBEC ADSORPTION INC (CDA)
2020-07-30,983919101,XLNX,XILINX INC
2018-08-10,983950700,XPLR,XPLORE TECHNOLOGIES CORP (DE)
2013-05-14,983982208,XSELY,XINHUA SPORTS & ENTMT LTD SPON
2015-01-22,984007203,XEPRF,XEMPLAR ENERGY NEW CORP ORD SH
2016-06-03,984015107,XBIO,XENETIC BIOSCIENCES INC COM ST
2020-06-04,984015131,XBIOW,XENETIC BIOSCIENCES INC WT PUR
2019-06-24,984015206,XBIO,XENETIC BIOSCIENCES INC
2020-07-28,984015503,XBIO,XENETIC BIOSCIENCES INC COM PA
2020-07-29,984017103,XHR,"XENIA HOTELS & RESORTS, INC."
2016-12-13,984102103,XBKS,"XENITH BANKSHARES, INC. NEW"
2016-12-14,984102103,XBKSXXXX,"XENITH BANKSHARES, INC. NEW"
2018-01-02,984102202,XBKS,"XENITH BANKSHARES, INC. NEW CO"
2019-04-24,984117101,XNNHQ,XENONICS HOLDINGS INC
2017-06-15,984121103,XRX,XEROX CORP;COM USD1
2017-06-16,984121103,XRXXXXX,XEROX CORP;COM USD1
2019-08-01,984121608,XRX,XEROX CORP COM NEW (NY)
2019-08-02,984121608,XRXXXXX,XEROX CORP COM NEW (NY)
2014-07-23,984146100,USSUD,XSILENT SOLUTIONS INC NEW COM
2020-02-11,984154203,XYNH,XYNERGY HOLDINGS INC. COMMON S
2020-04-14,984156109,XTEPY,XTEP INTERNATIONAL HOLDINGS LT
2020-01-21,984161109,XSPT,XSPORT GLOBAL INC
2017-04-04,984162107,XSVT,"XSOVT BRANDS, INC. COMMON STOC"
2018-09-06,984163105,XSPL,XSPAND PRODS LAB INC COM
2013-03-05,984170100,XYTS,XYTOS INC
2013-08-16,984189100,XPWR,XZERES CORP COM STK (NV)
2019-07-10,984209106,YBAO,YBCC INC
2013-02-13,984238105,YMI,YM BIOSCIENCES INC
2020-07-30,984241109,YMAB,Y-MABS THERAPEUTICS INC
2020-07-31,984245100,YPF,YPF SOCIEDAD ANONIMA ADS
2020-07-31,984249607,YRCW,YRC WORLDWIDE INC COMMON
2017-03-07,984305102,YDKN,YADKIN FINL CORP COM STK (NC)
2013-05-13,984314104,YAVY,YADKIN VALLEY FINANCIAL CORP
2014-01-09,984319103,YFRM,"YAFARM TECHNOLOGIES, INC. COMM"
2017-06-12,984332106,YHOO,YAHOO INC
2020-06-09,984541102,YKLTY,YAKULT HONSHA CO LTD AMERICAN
2018-08-08,984543108,YIHG,YAKUN INTERNATIONAL INVESTMENT
2020-07-29,984627109,YAMCY,YAMAHA CORPORATION SPONS ADR
2019-05-02,984632208,YMZBY,YAMAZAKI BAKING LTD ADR
2013-04-25,984747105,YOOIF,YANGAROO INC COM STK (CANADA)
2020-07-31,984747204,YOOIF,YANGAROO INC NEW COMMON STOCK
2018-02-06,984752105,YERR,YANGTZE RIV DEV LTD
2020-07-24,984846105,YZCAY,YANZHOU COAL MNG CO LTD ADS RE
2020-07-07,984851204,YARIY,YARA INTL ASA SPONS ADR (NORWA
2016-11-07,984995324,5324REORG,RIGHTS CONTRA XTANT MEDICAL HL
2016-12-01,984995399,5399RTS,YAMANA GOLD INC RTS KB/YS
2020-07-31,985087105,YASKY,YASKAWA ELECTRIC CORP UNSPONSO
2013-07-17,985095108,YTRV,YATERRA VENTURES CORP COM STK
2014-05-30,985290105,YYINE,YAYI INTERNATIONAL INC COM STK
2020-07-17,985294107,YAYO,YAYYO INC COM
2020-05-28,985385103,YDUQY,YDUQS PARTICIPACOES S A SPONSO
2020-07-31,985817105,YELP,YELP INC COM STK (DE)
2020-07-17,985844109,YNVYF,YNVISIBLE INTERACTIV (CANADA)
2020-07-31,986005106,YOGA,YOGAWORKS INC COM
2014-02-19,986007102,YOHOF,YOHO RES INC ORD SHS
2020-07-16,986008100,YOKEY,YOKOGAWA ELECTRIC CORP UNSPONS
2020-07-31,986191302,YRBAF,YORBEAU RESOURCES INC CL A ORD
2018-07-20,986302107,YCRG,YORK CORRUGATING CO
2020-07-06,987159100,YRKB,YORK TRADITIONS BK YORK CNTY P
2020-07-15,987184108,YORW,YORK WATER COMPANY (THE)
2016-03-10,987410107,RZORD,YOU HAN DATA TECH CO
2013-01-30,987520103,YDNT,YOUNG INNOVATIONS INC
2017-06-02,987537107,YGYI,YOUNGEVITY INTL INC COM STK (D
2020-07-29,987537206,YGYI,YOUNGEVITY INTL INC
2020-07-02,987537305,YGYIP,YOUNGEVITY INTL INC 9.75% PERP
2020-04-06,988415105,YUEIY,Yue Yuen Industrial (Holdings)
2016-10-31,988422101,GUAZY,YUEXIU PROPERTY COMPANY LIMITE
2020-07-13,988432100,YUII,"YUHE INTERNATIONAL, INC. COMMO"
2020-05-27,988497103,YECO,YULONG ECO-MATLS LTD
2020-07-31,988498101,YUM,"YUM BRANDS, INC"
2016-01-20,988763108,ZCILY,ZCI LTD
2013-11-29,988801106,ZVUE,ZVUE CORPORATION COM
2014-05-29,988858106,ZLC,ZALE CORPORATION
2020-07-30,988869103,ZMRK,ZALEMARK HLDG CO INC COM STK (
2019-01-17,988909107,ZCLCF,ZCL COMPOSITES INC COM STK (CA
2016-03-18,988924205,ZTHO,Z TRIM HLDGS Z TRIM HLDGS INC
2016-05-04,989063102,ZPCM,ZAP.COM CORPORATION
2016-08-12,989063102,ZPCMXXXX,ZAP.COM CORPORATION
2019-06-10,989133202,ZARFF,ZARGON OIL & GAS LTD. ORDINARY
2020-07-14,989133301,ZARFF,ZARGON OIL & GAS LTD NEW COM N
2020-07-31,989207105,ZBRA,ZEBRA TECHNOLOGIES CORP CL-A
2013-11-14,989215108,ZEDIF,ZEDI INC. ORDY SHS (CANADA)
2014-05-07,989270103,ZEGG,ZEGARELLI GROUP INTL INC
2020-03-16,989415104,ZNKKY,ZENKOKU HOSHO CO LTD (JAPAN)
2016-05-11,989424106,ZENO,"ZENOSENSE, INC. (NV) COMMON ST"
2020-06-05,989424205,ZENO,ZENOSENSE INC COM NEW
2017-09-05,989470109,ZRZH,ZEREZ HLDGS COM
2014-09-26,989506209,ZGCO,ZIEGLER COMPANIES INC THE (NEW
2016-06-16,989555107,ZIMCF,ZIM CORPORATION ORD SHS (CANAD
2019-10-03,989555206,ZIMCF,ZIM CORP (CANADA)
2020-07-24,989696109,ZN,ZION OIL & GAS INC COM
2013-01-04,989696125,ZNWAZ,ZION OIL & GAS INC WARRANTS
2020-05-12,989696141,ZNWAA,ZION OIL & GAS INC WARRANT PUR
2020-07-28,989701107,ZION,ZIONS BANCORPORATION N.A. COMM
2020-05-18,989701115,ZIONW,ZIONS BANCORPORATION N.A. WARR
2018-11-08,989701131,ZIONZ,ZIONS BANCORPORATION N.A
2013-09-13,989701503,ZBPRCCL,ZIONS BANCORP DEP SHS RPST 1/4
2020-07-20,989701818,ZIONL,ZIONS BANCORP N.A 6.95% SUB NT
2020-07-31,989701834,ZIONN,ZIONS BANCORP N.A DEP SHS REPS
2020-07-30,989701859,ZIONO,ZIONS BANCORP N.A.DEP SHS REPS
2017-06-15,989701867,ZBPRFCL,ZIONS BANCORP DEP SHS REPSTG 1
2013-04-26,989703202,ZBPRBCL,ZIONS CAP TR B CAP SECS %
2015-12-17,989741103,ZIPL,ZIPLINK INC
2015-10-02,989774104,ZU,ZULILY INC CLASS A COMMON STOC
2014-05-08,989778204,ZULU,ZULU-TEK INC
2020-07-31,989817101,ZUMZ,ZUMIEZ INC COM
2020-07-31,989825104,ZURVY,ZURICH INSURANCE GRP LTD SPONS
2020-05-06,989826102,ZVLO,"ZVELO, INC. COMMON STOCK"
2017-04-03,989834205,ZF,ZWEIG FUND INC NEW
2016-09-27,989837208,ZTR,ZWEIG TOTAL RETURN FUND NEW
2016-09-28,989837208,ZTRXXXX,ZWEIG TOTAL RETURN FUND NEW
2014-06-13,989855101,ZIGO,ZYGO CORP
2016-08-25,989872106,ZYTO,Zyto Corporation
2015-07-14,989997200,7200RTS,RTS ZOOM TELEPHONICS (MG-ST)
2015-07-29,989997226,7226RTS,RIGHTS CONTRA ZION OIL & GAS (
2018-04-24,989998471,RIGHTSPAY,RIGHTS ZION OIL & GAS CONTRA (
2020-07-31,B38564108,EURN,EURONAV NV ANTWERPEN (BELGIUM)
2015-04-27,B38564124,EURN,EURONAV NV ORD SHS (BEL)
2017-03-29,D1T769565,DBRT,DEUTSCHE BK AG SUBS RT EXP 04/
2020-07-28,D1668R123,DDAIF,DAIMLER AG
2014-06-19,D17698107,DBRT,DEUTSCHE BANK AG RT (EXP 06/24
2020-07-31,D18190898,DB,DEUTSCHE BANK AG NAMEN AKT (DE
2014-10-08,E8683R144,SANPRECL,SANTANDER FIN PFD S.A. UNIPERS
2020-07-24,F21107101,CSTM,CONSTELLIUM SE CL A SHS USD (F
2020-07-31,G3R33A106,EBON,EBANG INTL HLDGS INC
2017-10-06,G6S01W108,PGNPQ,PARAGON OFFSHORE PLC (GBR)
2020-07-22,G6S41R101,OSMT,OSMOTICA PHARMACEUTICALS PLC
2020-07-30,G7S00T104,PNR,PENTAIR PLC
2018-05-04,G7S00T112,T112REGWAY,PENTAIR PLC COMMON STOCK EX DI
2020-07-31,G7T16G103,SPNS,SAPIENS INTL CORP NV NEW (CYM)
2020-05-14,G7T96K107,SRL,SCULLY RTY LTD USD COM SHS NEW
2020-07-20,G037AX101,AMBA,"AMBARELLA, INC ORD SHS"
2020-07-29,G491BT108,IVZ,INVESCO LTD (NEW)
2020-07-30,G637AM102,MYOV,MYOVANT SCIENCES LTD COM (BMU)
2020-06-29,G0080J104,ACTT,ACT II GLOBAL ACQUISITION CORP
2020-06-26,G0080J112,ACTTU,ACT II GLOBAL ACQ CORP USD UIT
2020-06-26,G0080J120,ACTTW,ACT II GLOBAL ACQUISITION CORP
2015-06-15,G0083B108,ACT,ACTAVIS PLC COM SHS (IRL)
2015-06-23,G0083B108,B108PS,ACTAVIS PLC COM SHS (IRL)
2015-06-15,G0083B116,ACTPRA,ACTAVIS PLC PFD CONV SER A (IR
2020-07-31,G0083D112,ACEVU,ACE CONVERGENCE ACQUISITION CO
2020-07-30,G0084W101,ADNT,ADIENT PLC ORD SHS (IRL)
2017-06-20,G0114P100,AMLZF,AFRICAN MINERALS LIMITED ORDIN
2020-07-24,G0120M109,AGBA,AGBA ACQUISITION LTD SHS
2020-07-24,G0120M117,AGBAW,AGBA ACQUISITION LTD WT EXP 05
2020-07-31,G0120M125,AGBAR,AGBA ACQUISITION LTD RT 05/10/
2020-07-30,G0120M133,AGBAU,AGBA ACQUISITION LTDUNIT 1 SHS
2020-04-08,G0129K104,AYR,AIRCASTLE LIMITED COM
2020-07-31,G0132V105,AGMH,AGM GROUP HLDGS INC USD CL A O
2020-07-27,G0176J109,ALLE,ALLEGION PUB LTD CO (IRL)
2020-05-12,G0177J108,AGN,ALLERGAN PLC ORD SHS (IRL)
2018-02-22,G0177J116,AGNPRA,ALLERGAN PLC 5.5% PFD CONV SER
2013-05-01,G0229R108,ALTE,ALTERRA CAPITAL HLDGS LTD COM
2020-07-13,G0232J101,ALUS,ALUSSA ENERGY ACQUISITION CORP
2020-07-28,G0232J119,ALUSWS,ALUSSA ENERGY ACQUISITION CORP
2020-07-20,G0232J127,ALUSU,ALUSSA ENERGY ACQ CORP UNIT 1
2020-07-28,G0250X107,AMCR,AMCOR PLC ORD USD0.01 (JEY)
2019-12-20,G0335L102,ANFI,AMIRA NATURE FOODS LTD ORD SHS
2020-07-30,G0335L201,RYCE,AMIRA NATURE FOODS LTD SHS NEW
2020-07-29,G0403H108,AON,AON PLC ORD SHS CL A NEW (IRL)
2016-08-31,G0404E104,ABAC,AOXIN TIANLI GROUP INC COM SHS
2017-11-08,G0404E112,ABAC,AOXIN TIANLI GROUP INC NEW COM
2016-09-09,G0404E112,ABACZZZZ,AOXIN TIANLI GROUP INC NEW COM
2020-04-01,G0408V102,AON,AON PLC ORD SHS CL A NEW (UK)
2020-04-02,G0408V102,AONXXXX,AON PLC ORD SHS CL A NEW (UK)
2013-12-16,G0440W100,ANDA,ANDINA ACQUISITION CORP ORD SH
2013-10-10,G0440W118,ANDAU,ANDINA ACQUISITION CORP UNIT 1
2013-12-18,G0440W126,ANDAW,ANDINA ACQUISITION CORP WTS EX
2018-03-12,G0441P104,ANDA,ANDINA ACQUISITION CORP II ORD
2018-01-30,G0441P112,ANDAU,ANDINA ACQUISITION CORP II UIT
2018-03-09,G0441P120,ANDAR,ANDINA ACQUISITION CORP II RT
2018-03-16,G0441P138,ANDAW,ANDINA ACQUISITION CORP II WT
2020-03-31,G0443N107,WAAS,AQUAVENTURE HLDGS LTD SHS (VGB
2020-07-29,G0450A105,ACGL,ARCH CAPITAL GROUP LTD
2017-12-21,G0450A204,ARHPRCCL,ARCH CAPITAL GROUP LTD. 6.75%
2020-07-31,G0457F107,ARCO,ARCOS DORADOS HOLDINGDS INC. C
2020-07-28,G0464B107,ARGO,ARGO GROUP INTERNATIONAL HOLDI
2015-01-30,G0471F109,APAGF,APCO OIL AND GAS INTERNATIONAL
2020-04-27,G0473C104,JJAQF,API GROUP CORP SHS (VGB)
2020-07-02,G0535E106,APWC,ASIA PACIFIC WIRE & CABLE CORP
2013-10-04,G0539K108,AERL,ASIA ENTERTAINMENT & RES LTD O
2013-06-17,G0539K124,AERLR,ASIA ENTERTAINMENT & RESOURCES
2019-04-05,G0551A103,ARRS,ARRIS INTL LTD ORD SHS (GBR)
2020-07-24,G0585R106,AGO,ASSURED GUARNATY LTD
2020-07-31,G0602B100,ATIF,ATIF HLDGS LTD USD ORD SHS
2020-07-29,G0684D107,ATH,ATHENE HLDG LTD CL A (BMU)
2020-07-31,G0684D305,ATHPRA,ATHENE HLDG LTD DEP SHS REPSTG
2020-07-29,G0692U109,AXS,AXIS CAPITAL HOLDINGS LTD
2020-01-17,G0692U117,AXSPRDCL,AXIS CAPITAL HLDGS LTD PFD SR
2013-06-18,G0692U208,AXSPRACL,"AXIS CAPITAL HOLDINGS, LTD PFD"
2017-04-18,G0692U307,AXSPRCCL,AXIS CAPITAL HOLDINGS LIMITED
2018-08-31,G0726L109,AHPAU,AVISTA HEALTHCARE PUB ACQUIST
2018-10-31,G0726L117,AHPAW,AVISTA HEALTHCARE PUBLIC ACQUI
2018-10-31,G0726L125,AHPA,AVISTA HEALTHCARE PUBLIC ACQUI
2020-07-31,G0750C108,AXTA,AXALTA COATING SYS LTD COM SHS
2019-05-06,G0750W104,AXGT,AXOVANT GENE THERAPIES LTD COM
2019-05-09,G0750W104,AXGTXXXX,AXOVANT GENE THERAPIES LTD COM
2020-07-22,G0750W203,AXGT,AXOVANT GENE THERAPIES LTD COM
2017-11-14,G0751N103,ABY,ATLANTICA YIELD PLC SHS (GBR)
2020-07-07,G0751N103,AY,ATLANTICA SUSTAINABLE INFRASTR
2020-07-21,G0772R208,NTB,BANK OF NT BUTTERFIELD & SON
2013-10-29,G1082J100,BGSC,BGS ACQUISITION CORP ORD SHS (
2013-12-20,G1082J118,BGSCW,BGS ACQUISITION CORP WT EXP 9/
2013-10-10,G1082J126,BGSCU,BGS ACQUISITION CORP UNTS
2020-07-17,G1117K106,BIOXWS,BIOCERES CROP SOLUTIONS CORP.
2020-07-31,G1117K114,BIOX,BIOCERES CROP SOLUTIONS CORP.
2019-04-05,G1142P104,BCAC,BISON CAP ACQUISITION CORP
2019-05-14,G1142P112,BCACW,BISON CAP ACQUISITION CORP WT
2018-10-17,G1142P120,BCACU,BISON CAP ACQUISITION CORP UNI
2019-04-26,G1142P138,BCACR,BISON CAP ACQUISITION CORP RTS
2020-07-31,G1151C101,ACN,ACCENTURE PLC CL-A ORDINARY SH
2019-04-18,G1154H107,BEL,BELMOND LTD
2014-07-28,G1154H107,OEH,BELMOND LTD
2020-07-06,G1190F107,BCRHF,BLUE CAP REINS HLDGS LTD COM S
2019-06-26,G1288E103,BIQI,BIQI INTL HLDGS CORP USD COMMO
2019-09-26,G1288E103,BIQIF,BIQI INTL HLDGS CORP USD COMMO
